,ETFBZQ,ETFRUSS,ETFBIS,ETFJJT,ETFBDD,ETFNUGT,ETFDWTI,ETFDTO,ETFCVOL,ETFDFVS,ETFUGAZ,ETFTZA,ETFEDZ,ETFFUE,ETFRXD,ETFSRTY,ETFSCO,ETFDIRT,ETFGRN,ETFURR,ETFBOIL,ETFSZO,ETFSDD,ETFEEV,ETFJNUG,ETFDPK,ETFMIDZ,ETFUVXY,ETFDAG,ETFTWM,ETFEWV,ETFCHIM,ETFAGF,ETFEFU,ETFGDX,ETFGREK,ETFTVIX,ETFDNO,ETFPSAU,ETFEQLT,ETFSMN,ETFHDGE
2015-12-10,69.360001,37.52,30.68,31.860001,3.84,27.629999,191.5,153.100006,0.45,31.34,1.84,43.98,48.740002,7.41,49.139999,28.65,127.5,31.76,10.81,17.35,15.28,90.809998,36.759998,24.5,32.810001,31.309999,44.580002,30.57,3.42,38.639999,49.25,12.02,11.27,41.360001,14.21,8.16,6.73,79.57,12.11,27.41,32.700001,10.67
2015-12-11,71.800003,40.529999,32.450001,31.860001,4.05,28.440001,207.360001,159.539993,0.54,30.52,1.75,46.869999,52.869999,7.41,50.990002,30.559999,134.179993,31.799999,10.4,17.35,14.83,92.949997,38.040001,25.83,33.52,33.009998,46.540001,39.810001,3.37,40.310001,50.630001,12.05,11.27,42.93,14.38,8.1,8.73,81.68,12.14,26.809999,34.490002,10.92
2015-12-14,72.370003,39.57,32.290001,32.130001,3.99,23.83,200.899994,157.440002,0.47,30.65,1.57,47.759998,50.279999,7.4,50.73,31.16,133.039993,31.85,10.49,17.35,13.8,92,38.470001,25,29.959999,32.880001,47.32,33.889999,3.33,40.860001,49.889999,12.05,11,42.860001,13.56,8.05,7.42,81,11.66,26.57,35.650002,11.05
2015-12-15,72.559998,36.73,30.440001,32.130001,3.99,24.02,187.649994,151.460007,0.45,30.65,1.35,45.849998,47.939999,7.4,48.799999,29.879999,128.139999,31.85,10.57,17.35,12.68,88.709999,38.029999,24.209999,30.33,32.400002,45.759998,31.16,3.33,39.759998,50.299999,12.28,11.14,42.360001,13.63,7.96,6.84,79.220001,11.59,26.57,35.18,10.93
2015-12-16,69.25,35.919998,29.049999,31.67,3.99,26.82,207.100006,160.5,0.42,31.940001,1.42,43.75,45.220001,7.56,47.5,28.51,136.330002,31.85,10.27,17.42,13.31,92.900002,37,23.290001,34.470001,30.42,44.290001,26.93,3.33,38.509998,47.860001,12.55,11.14,40.630001,14.17,8.32,5.93,81.980003,12.03,27.35,34.48,10.8
2015-12-17,73,36.77,29.91,31.67,3.84,22.120001,222.690002,165.619995,0.44,31.75,1.34,45.150002,46.869999,7.56,47.880001,29.42,142.199997,31.85,10.62,17,13.12,94.040001,36.720001,23.84,29.059999,31.389999,45.93,29.209999,3.33,39.34,48.689999,12.55,11.14,41.650002,13.34,8.29,6.42,83.830002,11.37,27.17,35.720001,10.95
2015-12-18,79.650002,39.48,30.309999,31.67,3.84,23.48,225.429993,166,0.48,31.75,1.35,47.209999,47.400002,7.56,49.5,30.75,143.779999,31.85,10.15,17,13.15,95.379997,38.150002,24.02,31.190001,32.560001,47.91,33.950001,3.42,40.59,49.880001,12.36,11.14,42.439999,13.64,8.33,7.45,84.720001,11.64,26.790001,36.599998,11.09
2015-12-21,81.610001,39.52,29.940001,31.67,3.84,24.83,227.350006,167.050003,0.47,31.34,1.63,46.130001,46.209999,7.42,49.810001,30.059999,145.470001,31.85,10.29,17.08,14.48,94.919998,37.990002,23.629999,32.389999,32.150002,46.93,30.76,3.32,39.93,49.52,12.85,11.27,42.16,13.76,8.28,6.73,84.550003,11.92,26.709999,36.139999,11.04
2015-12-22,80.019997,38.799999,29.9,31.67,3.84,24.389999,220.169998,163.380005,0.44,31.4,1.55,44.900002,45.209999,7.5,49,29.24,143.179993,31.59,10.07,17.27,14.08,93.730003,37.990002,23.26,32.060001,31.370001,45.529999,27.65,3.31,39.240002,48.860001,12.85,11.27,41.509998,13.68,8.33,6.11,83.57,11.86,27.1,34.869999,10.9
2015-12-23,75.529999,34.369999,28.799999,31.67,3.84,25.950001,190.970001,154.160004,0.41,31.76,1.72,43.169998,43.240002,7.5,47.720001,28.129999,130.410004,31.59,10.19,17.09,14.93,91.480003,36.349998,22.59,33.169998,29.82,43.790001,26.299999,3.3,38.200001,47.779999,12.85,11.27,40.080002,13.97,8.26,5.85,79.739998,12.14,27.040001,33.200001,10.67
2015-12-24,75.43,35.799999,28.58,31.67,4,27.559999,187.649994,153.600006,0.41,31.719999,1.79,42.91,43.68,7.5,47.720001,27.98,128.869995,31.59,10.16,17.09,15.28,91.07,36.259998,22.76,35.790001,29.99,43.639999,27.219999,3.23,38.049999,48.810001,12.81,11.27,40.150002,14.27,8.19,6.03,79.519997,12.48,27.040001,33.34,10.64
2015-12-28,74.529999,38.970001,29.040001,31.67,3.94,24.99,206.75,161.720001,0.41,31.719999,2.3,43.540001,44.619999,7.5,47.82,28.41,137.220001,31.200001,10.16,17.09,17.799999,93.309998,36.43,23.08,32.259998,30.23,44.150002,26.57,3.21,38.48,48.810001,12.81,10.82,40.450001,13.79,8.23,5.86,82.160004,11.92,27.040001,33.880001,10.73
2015-12-29,74.790001,35.939999,27.99,31.82,4.13,25.6,187.009995,154.600006,0.39,31.719999,2.47,42.080002,44.369999,7.5,47.82,27.450001,129.059998,31.200001,10.19,17.09,18.540001,91.389999,36.130001,23.01,33.380001,29.280001,42.82,25.709999,3.25,37.540001,47.369999,12.81,10.82,39.599998,13.95,8.14,5.76,79.489998,12.12,27.040001,33.139999,10.59
2015-12-30,80.620003,38.48,28.34,31.82,4.25,24.08,203.899994,161.5,0.41,31.719999,2.24,43.349998,46.509998,7.5,46.880001,28.26,135.990005,31.309999,10.2,17,17.530001,93.839996,36.130001,23.75,30.940001,29.75,43.849998,27.18,3.26,38.299999,47.529999,12.08,10.82,40.099998,13.66,7.97,6.04,82.220001,11.8,27.1,33.84,10.66
2015-12-31,81.129997,37.52,28.709999,31.82,4.1,24.280001,199.789993,158.119995,0.43,31.91,2.44,45,46.98,7.5,47.389999,29.32,133.639999,31.16,10.21,17,18.48,91.699997,37.169998,23.85,31.049999,30.91,45.09,28.35,3.27,39.290001,48.790001,12.04,11,41.110001,13.72,7.96,6.26,81.43,11.75,26.91,34.32,10.76
2016-01-04,87.209999,40.59,30.549999,31.82,3.94,26.360001,201.190002,160.75,0.46,32.200001,2.34,48.029999,50.619999,7.5,49.919998,31.33,133.839996,30.9,10.3,17,17.959999,93.370003,39.040001,25.15,33.919998,32.43,47.029999,31.959999,3.15,41.040001,50.299999,12.03,11,42.48,14.09,8.06,7.05,81.599998,12.18,26.219999,35.48,10.91
2016-01-05,84.720001,38.889999,30.67,31.82,3.94,25.959999,219.399994,170.5,0.44,32.200001,2.43,47.799999,50.349998,7.48,49.009998,31.139999,141.190002,30.9,10.09,17,18.25,95.620003,39.040001,25.02,34.240002,32.619999,46.98,30.129999,3.15,40.889999,49.360001,12.16,11,42.509998,14.02,7.87,6.61,83.989998,12.13,26.219999,35.560001,11.03
2016-01-06,87.309998,41.220001,31.799999,31.82,3.94,27.17,251.850006,185.669998,0.46,31.1,2.28,49.849998,53.299999,7.48,49.91,32.5,154.5,30.75,9.87,17,17.6,100.889999,40,26.01,35.93,34.220001,48.959999,31.93,3.03,42.189999,50.889999,12.16,11,43.959999,14.25,7.63,7,88.269997,12.24,25.940001,37.490002,11.21
2016-01-07,93.400002,46.400002,34.439999,31.82,3.8,30.74,268.730011,191.300003,0.51,30.549999,2.6,53.950001,58.259998,7.48,52.049999,35.130001,161.649994,30.75,9.54,17.02,19,101.879997,41.650002,27.639999,38.400002,36.259998,52.610001,38.84,3.09,44.450001,52.310001,12.16,10.71,45.73,14.88,7.34,8.53,90.209999,12.72,25.25,39.639999,11.42
2016-01-08,94.529999,48.419998,35.73,31.82,4.2,28.51,276.890015,195.479996,0.56,30.549999,2.9,56.73,60.02,7.48,53.400002,37.040001,165.039993,30.75,9.28,17.120001,20.23,103.230003,42.990002,28.18,35.209999,37.619999,54.790001,42.82,3.06,46,54.450001,12.16,10.71,46.860001,14.52,7.26,9.4,91.199997,12.51,24.940001,40.450001,11.6
2016-01-11,96.309998,50.900002,38.110001,31.82,4,25.07,322.959991,210.360001,0.56,30.139999,2.55,57.240002,60.119999,7.48,54.419998,37.419998,183.300003,30.75,9.28,16.91,18.629999,107.989998,43.689999,28.209999,31.299999,37.099998,55.349998,39.900002,3.01,46.279999,53.91,11.17,10.71,46.299999,13.92,7.37,8.78,95.879997,11.97,24.98,41.860001,11.65
2016-01-12,95.349998,50.110001,36.959999,28.889999,3.95,23.469999,329.350006,212.910004,0.52,30.139999,2.18,56.860001,59.790001,7.48,53.860001,37.080002,185.880005,30.75,8.5,16.91,16.959999,109,44.279999,28.09,28.799999,36.66,54.580002,36.169998,3.04,46.060001,54.27,11.17,10.71,45.990002,13.61,7.52,7.95,96.720001,11.76,24.98,41.759998,11.49
2016-01-13,99.610001,51.689999,40.900002,28.889999,3.95,23.33,336.600006,215.940002,0.61,30.139999,2.25,62.259998,61.66,7.48,57,40.709999,189.720001,30.75,8.88,16.76,17.389999,110,45.66,28.719999,28.459999,38.349998,59.009998,43.459999,3.1,49.02,55.200001,10.78,10.71,47.43,13.61,7.33,9.54,97.699997,11.69,24.49,43.700001,11.83
2016-01-14,94.620003,48.349998,37.75,28.889999,3.64,20.98,321.649994,211.75,0.57,29.200001,1.89,59.740002,59.259998,7.48,53.48,39.040001,183.929993,30.75,8.23,17.08,15.6,108.480003,44,27.940001,25.469999,36.900002,56.959999,40.060001,3.09,47.709999,53.959999,11.36,10.71,46.240002,13.13,7.46,8.79,96.199997,11.45,24.790001,42.43,11.73
2016-01-15,101.669998,58.16,39.540001,28.889999,3.55,20.690001,365.269989,223.789993,0.66,28.48,1.78,62.630001,66.290001,7.48,55.939999,40.880001,200.839996,30.85,8.16,17.1,14.96,112.32,46.110001,30.139999,24.959999,40.889999,59.380001,48.150002,3.1,49.27,56.950001,11.36,10.71,49.610001,13.09,7.1,10.58,100.82,11.31,24.790001,44.389999,12.02
2016-01-19,103.150002,56.450001,41.349998,28.889999,3.61,17.91,403.899994,232.149994,0.67,28.709999,1.71,65.120003,63.330002,7.45,55.560001,42.5,215.039993,31.219999,7.99,17.15,14.55,115.75,45.810001,29.25,21.4,39.66,60.349998,48.360001,3.13,50.48,56.349998,11.36,10.71,48.639999,12.47,6.91,10.58,104.169998,11,24.790001,45.43,12.24
2016-01-20,107.830002,60.919998,39.139999,28.889999,3.66,19.42,438.399994,240.600006,0.71,27.91,1.78,64.239998,67.529999,7.45,54.619999,41.970001,227.5,31.219999,7.69,17.280001,15.04,116.400002,44.75,30.469999,22.629999,42.34,61.509998,50.639999,3.13,50.049999,60.16,11.36,10.71,50.84,12.85,6.56,11.09,106.690002,11.02,24.790001,46.130001,12.24
2016-01-21,113.269997,57.639999,40.84,28.889999,3.61,19.6,386.399994,231.130005,0.72,28.190001,1.84,64.730003,66.730003,7.45,55.669998,42.23,209.880005,31.219999,7.2,17.280001,15.27,113.260002,45.450001,30.280001,22.809999,41.41,61.049999,50.34,3.13,50.299999,60.68,11.36,10.71,50.07,12.91,6.5,11.02,102.980003,11.23,24.790001,45.099998,12.21
2016-01-22,103.610001,44.310001,38.279999,28.889999,3.68,20.049999,287.299988,209.960007,0.61,28.190001,1.84,60.060001,59.790001,7.45,54.610001,39.18,173.940002,31.219999,7.2,16.65,15.3,109.050003,44.110001,28.190001,23.549999,37.82,56.650002,41.860001,3.14,47.84,55.330002,10.76,10.71,47.169998,13.03,6.66,9.16,94.550003,11.32,24.34,43.799999,11.93
2016-01-25,108.769997,49.259998,39.439999,28.889999,3.77,21.6,358.410004,230.639999,0.64,28.190001,1.79,63.959999,62.84,7.45,54.360001,41.77,202.220001,31.219999,7.21,16.65,15.04,112.419998,44.880001,29.15,24.67,39.310001,60.169998,45.939999,3.13,50,57.599998,10.76,10.71,48.439999,13.38,6.57,10.07,101.980003,11.41,24.18,46.110001,12.27
2016-01-26,104.690002,44.700001,39.799999,28.889999,3.8,24.540001,307.679993,218.460007,0.6,28.25,1.83,60.169998,60.099998,7.45,54.360001,39.240002,182.820007,31.219999,7.21,16.77,15.26,109.550003,44.34,28.299999,28,37.259998,56.09,41.57,3.13,48.02,56,10.76,10.71,46.880001,13.97,6.83,9.11,96.730003,12.05,24.18,44.330002,12.01
2016-01-27,102.25,40.599998,42.240002,28.889999,3.94,25.83,286.299988,212.960007,0.63,28.25,1.82,62.709999,60.799999,7.45,54.73,40.939999,174.220001,31.219999,7.21,17.24,15.15,105.029999,44.740002,28.51,29.540001,37.939999,57.810001,45.02,3.11,49.360001,56.029999,10.76,10.79,47.400002,14.2,6.83,9.85,94.730003,12.21,24.18,45.189999,12.15
2016-01-28,98.610001,35.93,45.259998,28.889999,4.1,24.120001,241.199997,197.460007,0.62,28.25,2.01,62.700001,57.84,7.45,57.43,40.889999,155.520004,31.219999,7,17.139999,16.23,105.32,44.389999,27.58,27.709999,37.59,57.869999,42.009998,3.06,49.360001,55.759998,10.76,10.79,47.049999,13.86,6.86,9.2,89.610001,12.1,24.200001,44.779999,12.23
2016-01-29,84.809998,33.599998,44.119999,28.889999,4.02,25.67,244.080002,198.440002,0.55,27.32,2.23,56.669998,52.32,7.5,56.73,37,156.800003,31.219999,7.55,17.139999,17.52,105.349998,41.93,25.84,29.35,35.630001,52.200001,38.470001,3.2,46.080002,53.080002,10.76,10.79,45.799999,14.21,7.07,8.45,89.959999,12.36,24.200001,42.139999,11.95
2016-02-01,84.370003,37.16,43.57,28.889999,4.02,28,294.100006,225.119995,0.51,27.32,1.78,57.23,53.630001,7.5,55.939999,37.389999,178.399994,31.219999,6.34,17.139999,15,110.5,41.720001,26.25,31.91,35.709999,52.240002,37.540001,3.18,46.580002,53.68,10.76,10.79,45.740002,14.65,7.2,8.24,95.839996,12.73,25.049999,41.889999,11.92
2016-02-02,94.739998,42.650002,46.110001,28.889999,4.02,26.16,335.5,243.199997,0.59,26.75,1.5,60.880001,58.860001,7.5,57.830002,39.810001,195.029999,31.219999,7,17.43,13.5,113.5,43.720001,27.959999,29.76,38.200001,55.599998,42.43,3.15,48.470001,54.779999,10.76,10.79,47.529999,14.3,6.96,9.32,100.519997,12.52,24.5,42.540001,12.3
2016-02-03,83.349998,33.73,45.009998,28.889999,4.02,31.809999,248.550003,212.509995,0.58,26.559999,1.52,60.619999,53.959999,7.5,59.25,39.619999,161.240005,31.219999,6.09,17.6,13.68,108.82,43.610001,26.4,34.02,37.310001,54.48,41.560001,3.06,48.41,56.16,10.76,10.79,46.82,15.35,6.93,9.1,91.699997,13.27,24.440001,39.68,12.13
2016-02-04,76.279999,34.66,44.77,28.889999,4.2,36.849998,266.350006,221.100006,0.59,26.559999,1.38,59.970001,52.650002,7.5,56.900002,39.16,168.720001,31.219999,6.09,18.040001,12.79,110.669998,42.5,25.969999,37.34,37.080002,53.259998,42.299999,3.12,47.970001,56.400002,10.76,10.62,46.669998,16.15,6.61,9.28,93.940002,13.98,24.440001,37.66,11.94
2016-02-05,79.900002,35.68,47.509998,28.889999,4,43.029999,284.700012,227.119995,0.65,26.559999,1.51,64.900002,54.369999,7.5,60.299999,42.459999,176.679993,31.219999,6.09,18,13.65,112.849998,44.459999,26.559999,42.830002,38.849998,56.619999,45.599998,3.12,50.68,58.349998,10.76,10.62,48.099998,17.049999,6.4,10.03,96.029999,14.29,24.440001,38.41,12.33
2016-02-08,83.419998,38.759998,50.669998,28.889999,4,45.959999,308.440002,238.020004,0.7,25.530001,1.66,68.040001,56.610001,7.46,61.200001,44.450001,187.350006,30.66,6.16,18.17,14.55,115,45.990002,27.280001,48.299999,40.970001,59.630001,50.060001,3.1,52.259998,58.630001,10.76,10.62,49.919998,17.469999,6,10.97,98.959999,15.16,24.440001,40.41,12.73
2016-02-09,85.68,43.07,50.59,34.41,4,40.860001,355,257,0.69,25.530001,1.58,69.290001,59.040001,7.46,61.189999,45.279999,205.580002,30.49,6.15,18.24,14.04,120,45.869999,28.049999,42.139999,42.369999,60.130001,50.849998,3.03,52.889999,60.889999,10.39,10.62,51.049999,16.75,5.78,11.18,104.199997,14.56,23.43,39.950001,12.89
2016-02-10,82.230003,40.560001,49.84,34.41,4,43.400002,385.679993,263.73999,0.71,25.530001,1.5,69.43,58.23,7.46,58.939999,45.299999,214.960007,30.52,6,18.32,13.6,121.489998,45.419998,27.799999,43.869999,42.509998,59.740002,51.779999,2.99,52.939999,63.139999,10.39,10.62,51.139999,17.139999,5.67,11.34,107.150002,14.62,23.690001,40.869999,12.85
2016-02-11,89.07,40.860001,52.73,34.41,3.82,52.66,371.700012,260.519989,0.81,24.77,1.39,71.540001,61.139999,7.46,58.939999,46.720001,210.330002,30.58,6,18.5,13.04,120.419998,47.849998,28.690001,55.349998,44.43,62.18,58.040001,2.94,54.09,65.529999,10.39,10.47,52.77,18.370001,5.68,12.74,106.160004,15.67,23.07,42.310001,12.97
2016-02-12,84.870003,38.189999,49.119999,34.41,4.07,56.869999,306.950012,246.740005,0.75,25.4,1.34,67.5,58,7.46,60.25,44.080002,189.5,30.58,6,18.43,12.64,114.970001,46.419998,27.73,61.459999,42.119999,58.869999,53.259998,3.02,52.049999,64.239998,10.39,10.47,50.82,18.84,5.86,11.67,101.080002,15.81,23.07,39.869999,12.67
2016-02-16,83.82,35.939999,46.240002,34.41,4.07,42.310001,307.100006,247,0.66,25.4,1.24,62.66,53.970001,7.46,57.900002,40.93,192.820007,30.58,4.53,18.43,11.99,117.5,43.66,26.469999,45.810001,39.5,54.849998,48.360001,3.05,49.5,59.650002,10.39,10.47,48.66,17.209999,6.25,10.62,101.099998,14.89,23.07,38.59,12.27
2016-02-17,77.599998,32.130001,43.41,34.41,4,46.310001,254,226.949997,0.59,25.4,1.3,59.610001,50.93,7.46,56.259998,39,171.350006,30.58,5.71,17.73,12.44,114.129997,42.580002,25.440001,51.560001,37.450001,52.299999,44.599998,3.04,48.029999,58.799999,10.39,10.47,47.02,17.82,6.43,9.77,95.25,15.37,24.790001,36.900002,12.02
2016-02-18,81.389999,33.459999,45.630001,34.41,4.09,54.720001,264,232.399994,0.61,25.4,1.14,60.560001,51.799999,7.46,56.209999,39.619999,176.399994,30.58,5.5,17.6,11.51,113,42.560001,25.76,63.060001,37.939999,52.580002,44.27,3.02,48.41,58.77,10.39,10.47,47.450001,18.9,6.39,9.73,96.089996,15.95,24.76,37.110001,12.08
2016-02-19,80.480003,33.360001,44.869999,34.41,4.35,50.34,271.670013,238.410004,0.6,25.4,1.01,59.599998,52.529999,7.25,57.240002,38.98,179.580002,30.58,5.05,17.6,10.82,115,42.560001,25.98,57.330002,38.16,52.610001,41.950001,3.07,48,59.259998,10.49,10.47,47.779999,18.379999,6.16,9.23,97.699997,15.92,24.700001,37.900002,12.05
2016-02-22,70,30.120001,44.169998,34.41,4.24,51.5,236.5,222.699997,0.56,25.4,1.01,57.599998,48.630001,7.25,55.25,37.630001,164.740005,30.58,6.01,17.6,10.74,110.75,41.25,24.690001,54.759998,36.91,50.59,37.23,3.1,46.860001,57.259998,10.49,10.5,46.560001,18.530001,6.21,8.18,93.5,15.98,24.700001,36.380001,11.85
2016-02-23,73.540001,32.490002,46.240002,34.41,4.24,54.490002,270.5,239.199997,0.58,25.85,0.96,59.200001,51.650002,7.25,55.25,38.700001,178.710007,30.58,5.3,17.280001,10.38,110.75,41.650002,25.74,56.73,38.720001,51.860001,40.950001,3.02,47.709999,59.139999,10.49,10.5,48.099998,18.92,6.16,9.01,97.919998,16.120001,24.92,38.360001,11.92
2016-02-24,74.730003,31.139999,45.810001,33.009998,4.24,56.189999,259.950012,234.889999,0.59,25.9,0.97,57.400002,51.98,7.32,55.560001,37.529999,173.059998,30.58,5.41,17.17,10.45,115.129997,41.650002,25.84,60.48,39.049999,50.77,40.400002,3.01,46.759998,57.93,10.49,10.5,48.369999,19.110001,6.01,8.89,96.699997,16.32,24.91,37.73,11.8
2016-02-25,74.860001,30.6,45.630001,36,4.24,58.82,240.940002,225.899994,0.55,25.9,0.88,55.91,51.48,7.32,55.560001,36.560001,166.619995,30.58,5.46,17.17,9.96,110.910004,40.919998,25.66,64.5,37.75,49.119999,37.619999,3.05,45.970001,56.540001,10.49,10.5,47.25,19.389999,6.12,8.31,94.370003,16.530001,24.91,36.709999,11.76
2016-02-26,77.400002,32.25,44.880001,35.490002,4.18,52.580002,242.360001,226.960007,0.56,25.9,0.9,54.860001,52.98,7.32,54.52,35.880001,166.690002,30.58,5.66,17.049999,10.06,111.800003,40.299999,26.15,58.18,37.970001,48.299999,38.610001,3.1,45.380001,56.740002,11.23,10.5,47.509998,18.690001,6.28,8.51,94.480003,16.139999,25.42,35.619999,11.66
2016-02-29,73.790001,30.040001,47.279999,35.490002,4.38,58.040001,223.350006,216.809998,0.57,26.450001,0.76,55.5,51.759998,7.32,56.080002,36.259998,158.169998,30.280001,5.5,17.07,9.23,109.110001,40.130001,25.73,65.199997,38.669998,49.099998,39.740002,3.12,45.720001,58.220001,11.52,10.5,48.060001,19.379999,6.45,8.77,92.150002,16.6,25.32,35.889999,11.72
2016-03-01,66.010002,26.389999,43.349998,35.490002,4.38,51.18,211.789993,210.660004,0.5,26.950001,0.82,52.060001,46.16,7.13,54.59,34,153.869995,30.219999,5.5,16.84,9.77,106.419998,40.130001,23.889999,58.380001,35.619999,45.990002,32.950001,3.1,43.790001,55.48,11.52,10.5,45.700001,18.57,6.6,7.36,90.5,16.190001,25.68,34.209999,11.44
2016-03-02,62.66,26.26,42.360001,35.490002,4.52,54.880001,202.5,203.5,0.48,26.950001,0.72,50.330002,44.290001,7.13,53.48,32.950001,150.759995,30.219999,5.5,16.799999,9.2,106.559998,40.130001,23.219999,63.060001,34.810001,44.509998,31.690001,3.03,42.860001,54,12,10.5,44.880001,19.049999,6.88,7.03,89.239998,16.530001,25.790001,34.25,11.32
2016-03-03,53.470001,25.370001,43.41,36.18,4.75,61.619999,206.169998,205.820007,0.45,26.950001,0.67,48.790001,42.779999,7.13,53.66,31.93,151.059998,30.379999,5.75,17.18,8.84,105.589996,40.130001,22.700001,75.080002,33.82,43.16,29.58,3.11,42.029999,53.080002,12,10.5,44.16,19.82,7.12,6.61,89.230003,17.110001,25.93,33.830002,11.15
2016-03-04,47.790001,22.790001,43.900002,43.990002,5.05,60.73,178.800003,186.119995,0.45,28.02,0.72,47.950001,40.25,7.13,53.48,31.360001,138.169998,30.379999,5.67,17.18,9.12,104.93,36.73,21.83,73.550003,33.169998,42.299999,30.25,3.19,41.599998,52.139999,12,10.5,43.34,19.709999,7.12,6.76,85.790001,17.049999,26.15,32.959999,11.06
2016-03-07,48.52,21.879999,41.709999,37.950001,5.35,66.870003,152.309998,164.300003,0.45,28.200001,0.78,46.389999,40.41,7.13,53.16,30.34,124.709999,30.379999,5.65,17.18,9.36,96.739998,37.040001,21.9,83.190002,33.169998,41.59,30.379999,3.21,40.650002,53.25,12.12,10.5,44.25,20.4,7.4,6.78,81.660004,17.57,26.35,31.940001,10.92
2016-03-08,47.790001,23.91,44.650002,37.619999,4.8,57.470001,173.990005,185.279999,0.46,27.68,0.78,49.689999,42.450001,7.13,54.48,32.529999,135.559998,30.379999,5.43,17.379999,9.27,101.389999,37.349998,22.610001,71.400002,34.200001,43.98,32.669998,3.16,42.509998,54.049999,12.12,10.5,44.290001,19.42,7.25,7.25,85.400002,16.799999,26,33.439999,11.22
2016-03-09,47.110001,22.040001,45.630001,37.619999,5.19,58,147.600006,162.809998,0.45,27.68,0.83,48.939999,41.650002,7.13,54.360001,32.02,122.800003,30.379999,5.43,17.379999,9.82,94.790001,37.34,22.35,70.400002,33.799999,43.669998,31.84,3.37,42.119999,54.119999,12.12,10.5,44.290001,19.51,7.06,7.07,81.110001,17.040001,26,32.959999,11.2
2016-03-10,43.93,22.66,46.439999,37.619999,5.19,65.889999,151.5,168.259995,0.46,27.68,0.9,50.119999,41.459999,7.13,54.360001,32.84,125.32,30.379999,5.43,17.5,10.29,96.900002,37.169998,22.26,78.849998,33.990002,43.84,30.66,3.29,42.830002,54.700001,11.91,10.9,44.599998,20.379999,7.24,6.85,81.82,17.57,25.85,32.869999,11.24
2016-03-11,43.400002,21.23,43.990002,37,5.19,61.75,144.789993,161.600006,0.42,27.68,0.91,46.950001,38.779999,7.13,51.849998,30.68,121.779999,30.379999,5.43,17.5,10.41,94.900002,36.75,21.290001,71.610001,31.25,41.349998,27.620001,3.4,41.029999,51.810001,11.99,10.9,41.830002,19.98,7.43,6.25,80.610001,17.27,25.85,31.299999,10.91
2016-03-14,45.919998,20.879999,44,37,4.65,54.029999,157.220001,176.539993,0.41,27.68,22.889999,47.279999,39.5,7.13,51.849998,30.950001,128.910004,30.379999,5.43,17.5,10.34,98.800003,36.560001,21.559999,64.209999,31.549999,41.650002,26.700001,3.4,41.119999,51.459999,11.99,10.9,41.950001,19.120001,7.38,6.06,83.080002,16.65,25.85,31.83,10.96
2016-03-15,51.639999,22.9,47.450001,39.779999,4.96,57.360001,166.699997,185.770004,0.43,29.030001,22.889999,49.369999,41.240002,7.44,54.09,32.27,133.850006,31.5,5.61,18.08,10.67,101.93,37.709999,22.190001,66.019997,32.43,42.75,27.389999,3.48,42.060001,52.630001,12.26,11.14,42.860001,19.530001,7.53,6.18,84.699997,16.969999,26.34,32.43,11.17
